20574,Natural Substances,"Straw on papier-mâché, paint"
20575,Natural Substances,"Straw, thread, silk"
20576,Natural Substances,Straw on papier-mâché
20577,Natural Substances,"Straw on wood, paint, paper"
20578,Natural Substances,"Straw on wood, ivory"
20579,Metalwork-Gold and Platinum,"Gold, pearl, brilliants"
20580,Metalwork-Gold and Platinum,"Silver-gilt, enamel, emeralds, garnets, pearls, opals"
20581,Metalwork-Gold and Platinum,"Gold, enamel, silver, garnets"
20582,Glass,Zwischengold glass
20583,Glass,"Lacquered and gilt double-walled glass imitating polished, variegated marble"
20584,Glass,"Glass, enameled and gilt"
20585,Glass,"Glass, enamelled and gilt"
20586,Glass,"Glass, ""cold-paint,"" gilt and engraved"
20587,Sculpture-Bronze,"Bronze, red marble base"
20588,Metalwork-Steel,"Wood, with steel blade"
20589,Metalwork-Steel,"Steel, shagreen, silver, horn or ivory"
20590,Metalwork-Steel,"Steel, mother-of-pearl, paste"
20591,Metalwork-Steel,"Steel, whalebone, bone, metal"
20592,Metalwork-Steel,"Steel, gilded copper"
20593,Metalwork-Steel,"Steel, agate, bronze"
20594,Metalwork-Steel,"Steel, mother-of-pearl, metal, enamel"
20595,Metalwork-Steel,"Steel, wood, mother-of-pearl, whalebone, metal"
20596,Metalwork-Steel,"Steel, silver, garnet or glass"
20597,Metalwork-Steel,"Steel, mother-of-pearl, silver"
20598,Metalwork-Steel,"Steel, silver, buckshorn"
20599,Metalwork-Steel,"Steel, buckshorn, silver"
20600,Metalwork-Steel,"Steel, silver, white carnelian"
20601,Metalwork-Steel,"Steel, agate, silver"
20602,Metalwork-Steel,"Steel, bronze-gilt"
20603,Natural Substances-Leatherwork,"Leather, silver"
20604,Natural Substances,"Porphyry, gilt-bronze mounts"
20605,Textiles-Tapestries,"Wool, silk (16-18 warps per inch, 7 per cm.)"
20606,Medals and Plaquettes-Reproductions,"Galvano, copper gilt"
20607,Metalwork-Gold and Platinum,"Gold, marble"
20608,Medals and Plaquettes,"Bronze, cast"
20609,Medals and Plaquettes,"Bronze, struck, silvered"
20610,Medals and Plaquettes,"Silver, struck"
20611,Medals and Plaquettes,"Silver, cast"
20612,Medals and Plaquettes,"Bronze, silvered, struck (reverse only)"
20613,Medals and Plaquettes,"Bronze, silvered, struck (obverse only)"
20614,Medals and Plaquettes,"Bronze, brown patina, hollow cast"
20615,Medals and Plaquettes,"Bronze, cast, silvered"
20616,Medals and Plaquettes,"Bronze, brown patina"
20617,Medals and Plaquettes,"Bronze, cast - single"
20618,Medals and Plaquettes,"bronze, cast -- single"
20619,Medals and Plaquettes,"Electroformed copper, silver plated"
20620,Medals and Plaquettes,"Bronze, cast - double"
20621,Medals and Plaquettes,"Bronze, brown patina; hollow cast"
20622,Medals and Plaquettes,"Bronze, silvered, cast - single"
20623,Medals and Plaquettes,"Bronze, silvered, struck"
20624,Medals and Plaquettes,"Bronze, silvered, both clichés"
20625,Medals and Plaquettes,"Bronze, silvered (cliché), struck"
20626,Medals and Plaquettes,"Bronze, silvered"
20627,Medals and Plaquettes,"Bronze, silvered, struck - double"
20628,Medals and Plaquettes,"Bronze, silvered (cliché), cast - single"
20629,Metalwork-Steel,"Steel, buckshorn"
20630,Metalwork-Steel,"Steel, tortoiseshell, ivory, silver, brass"
20631,Metalwork-Steel,"Steel, pearwood"
20632,Metalwork-Steel,"Steel, silver, glass or stone"
20633,Metalwork-Steel,"Steel, mother-of-pearl, gilt bronze, paste"
20634,Metalwork-Steel,"Steel; handle of horn, silver"
20635,Metalwork-Steel,"Steel, wood, mother-of-pearl, silver"
20636,Metalwork-Steel,"Steel, mother-of-pearl (?)"
20637,Metalwork-Steel,"Steel; horn, silver, brass"
20638,Metalwork-Steel,"Steel, tortoiseshell, wood, brass"
20639,Ceramics-Pottery,Faience (tin-glazed earthenware)
20640,Ceramics-Pottery,White-enameled earthenware
20641,Ceramics-Pottery,White enameled earthenware
20642,Ceramics-Pottery,Delftware (tin-enameled earthenware)
20643,Ceramics-Pottery,Black basalt ware with white relief decoration
20644,Ceramics-Pottery,"Enameled earthenware, lustered"
20645,Ceramics-Pottery,Blue glazed earthenware
20646,Ceramics-Pottery,Maiolice (tin-glazed earthenware)
20647,Ceramics-Pottery,Lustered pottery
20648,Ceramics-Pottery,Faience (tin-enameled earthenware)
20649,Ceramics-Pottery,Grayish-red earthenware
20650,Ceramics-Pottery,"Tin-enameled earthenware, lustered"
20651,Ceramics-Pottery,Tin-glazed and luster-painted earthenware
20652,Ceramics-Pottery,Tin-glazed earthenware painted with cobalt blue pigment (Delft ware)
20653,Ceramics-Pottery,Tim-glazed earthenware
20654,Ceramics-Pottery,"Pottery, lustre"
20655,Ceramics-Pottery,Enameled earthenware
20656,Glass,"Glass, double walled, with decoration in gold leaf, engraved"
20657,Metalwork-Gold and Platinum|Miniatures,"Tortoiseshell, gold; ivory, glass"
20658,Metalwork-Gold and Platinum|Miniatures,"Wood, tortoiseshell, gold, ivory, glass"
20659,Metalwork-Gold and Platinum|Miniatures,"Gold, enamel, diamonds; ivory"
20660,Metalwork-Gold and Platinum|Miniatures,"Tortoiseshell, gold, ivory"
20661,Metalwork-Gold and Platinum,"Gold, crystal"
20662,Metalwork-Gold and Platinum|Paintings,"Gold, rhinestones, enamel"
20663,Metalwork-Gold and Platinum,"Gold, vernis martin"
20664,Enamels,"Enamel on copper, inlaid with gold; copper mounts"
20665,Metalwork-Gold and Platinum,"Agate, gold"
20666,Metalwork-Gilt Bronze,"Gold, agate, enamel"
20667,Sculpture-Miniature,"Bust, ivory 
Background, white moiré silk
Frame, silver with 90 brilliants"
20668,Metalwork-Gold and Platinum,"Platinum (?), gold back; diamonds"
20669,Metalwork-Gold and Platinum,"Gold, enameled; diamonds"
20670,Metalwork-Silver,"Silver, once parcel gilt"
20671,Metalwork-Base Metal,"Latten, gilt"
20672,Metalwork-Brass,Bronze-gilt
20673,Metalwork-Silver,Silver (bowl and shank); steel gilt (handle)
20674,Metalwork-Silver,"Silver, once parcel-gilt"
20675,Metalwork-Silver In Combination,"Silver, steel (?), copper gilt, niello, gold"
20676,Metalwork-Silver In Combination,Nielloed steel with silver and gold inlays
20677,Natural Substances-Leatherwork,"Leather, gilt"
20678,Natural Substances-Leatherwork,"Leather, tooled and gilt"
20679,Natural Substances,"Horn (probably ibex [steinbock]), pearl and gilt-brass"
20680,Natural Substances,Horn and silvered copper
20681,Metalwork-Silver In Combination,"Silver gilt, ivory"
20682,Metalwork-Silver In Combination,"Silver, crystal, agate"
20683,Metalwork-Silver In Combination,"Silver gilt, rock crystal"
20684,Metalwork-Silver In Combination,"Silver gilt,  shell"
20685,Natural Substances,"Tortoiseshell, ivory, coral, and brass"
20686,Natural Substances,"Tortoiseshell, coral, brass, amber, and bone"
20687,Natural Substances,"Wood, coral, mother-of-pearl, brass and wax"
20688,Natural Substances,"Wood, coral, and brass"
20689,Natural Substances,"Bone, brass, coral, and mother-of-pearl"
20690,Metalwork-Silver,"Silver-gilt, coral"
20691,Metalwork-Silver In Combination,"Silver gilt, agate"
20692,Metalwork-Silver In Combination,"Silver, jade"
20693,Metalwork-Silver In Combination,"Silver, pearl shell"
20694,Metalwork-Silver,"Silver, parcel gilt and enameled"
20695,Metalwork-Silver,"Silver (?), parcel gilt and enameled"
20696,Metalwork-Silver,"Silver, enameled"
20697,Metalwork-Silver,Silver (?)
20698,Metalwork-Silver,"Silver, parcel-gilt (?)"
20699,Metalwork-Silver,Silver (?) gilt
20700,Metalwork-Silver,"Silver, parcel gilt (?)"
20701,Medals and Plaquettes,"Bronze, struck. silvered"
20702,Medals and Plaquettes,"Bronze, double struck, silvered"
20703,Metalwork-Electrotype,Parcel-gilt silver
20704,Ceramics-Pottery,Blue printed ware
20705,Ceramics-Pottery,Dark blue printed ware
20706,Ceramics-Pottery,Ironstone china
20707,Ceramics-Pottery,Ironstone (earthenware) with transfer-printed decoration
20708,Ceramics-Pottery,Earthenware with transfer-printed decoration
20709,Medals and Plaquettes,"Bronze, galvano - single"
20710,Medals and Plaquettes,"Bronze, yellow-brown patina, hollow cast"
20711,Medals and Plaquettes,"Bronze, greenish-brown patina, hollow cast"
20712,Medals and Plaquettes,"Bronze, brown patina, hollow cast; black molded wood frame"
20713,Medals and Plaquettes,"Gold, struck"
20714,Woodwork-Furniture,"Mahogany, tapestry"
20715,Metalwork-Gold and Platinum,"Gold, shell (Cassia rufa)"
20716,Sculpture,Head and base: white marble; cuirass and drapery: red Siena marble
20717,Horology,"Brass gilt, silver, glass, brass, steel"
20718,Horology,Brass gilt
20719,Horology,"Wood, brass, enamel"
20720,Horology,"Brass-gilt, steel"
20721,Horology,"Brass, enamel"
20722,Horology,"Brass, silver; wood carved and gilded; wood"
20723,Metalwork-Silver,"Silver gilt, enamel"
20724,Glass,"Glass, diamond-engraved"
20725,Metalwork-Brass,"Brass, silvered"
20726,Metalwork-Pewter,"Pewter, painted"
20727,Metalwork-Iron,"Iron, hammered"
20728,Ceramics-Porcelain,Biscuit porcelain
20729,Ceramics-Porcelain,Hard-paste porcelain painted with colored enamels over transparent glaze
20730,Ceramics-Pottery,"Cream-enameled earthenware, lustre"
20731,Ceramics-Pottery,Soft-paste porcelain painted with colored enamels over transparent glaze
20732,Metalwork-Gold and Platinum,"Gold, diamonds, enamel"
20733,Metalwork-Steel,"Steel, silver-gilt"
20734,Medals and Plaquettes,"Bronze, dark brown patina"
20735,Medals and Plaquettes,"Bronze, olive brown patina"
20736,Medals and Plaquettes,"Bronze, cast, oblong rectangle - single"
20737,Medals and Plaquettes,"Bronze, cast, single"
20738,Medals and Plaquettes,"Bronze, cast, single
"
20739,Medals and Plaquettes,"Bronze, cast, oblong, rectangular, single"
20740,Medals and Plaquettes,"Bronze, cast, oblong, rectangle, single"
20741,Medals and Plaquettes,"Bronze, cast, almost square, single"
20742,Medals and Plaquettes,"Bronze, struck, oblong, octagon, double"
20743,Medals and Plaquettes,"Bronze, cast, oblong, octagon, single"
20744,Woodwork-Furniture,"Oak, pine, walnut, cedar, ebony, and rosewood; ivory veneer and silver veneer; silver; silver-gilt moldings; gilded yellow-metal mounts; the drawers lined with aquamarine-colored silk"
20745,Horology,"Brass, silver-plated"
20746,Horology,Fruitwood and paper
20747,Horology,"Brass, German silver"
20748,Horology,Brass-gilt
20749,Horology,"Brass, water-gilded and silvered; silver"
20750,Horology,"Brass-gilt, silver"
20751,Horology,"Brass, gilt"
20752,Horology,"Copper, water gilt, silver"
20753,Horology,Ivory and brass
20754,Horology,"Ivory, pewter, brass, paper"
20755,Horology,Wood and paper
20756,Horology,Brass and copper alloy
20757,Horology,"Ivory, pewter, brass"
20758,Horology,Silver and gilt
20759,Horology,"Brass, water-gilt"
20760,Natural Substances,Horn and copper gilt (?)
20761,Enamels,"Painted enamel on copper, partly gilt; gilded metal finial of later date"
20762,Natural Substances-Rock Crystal,"Rock crystal, enameled gold"
20763,Sculpture,"Terracotta, polychromed and gilt"
20764,Ceramics-Pottery,Hard red earthenware
20765,Medals and Plaquettes,"Bronze, struck and silvered"
20766,Glass,"Glass, engraved wtih a diamond point"
20767,Enamels,"Plique à jour enamel, gold"
20768,Ceramics-Porcelain,Hard-paste biscuit porcelain
20769,Woodwork-Furniture,"Pine, oak, walnut; Hungarian ash, birch, various fruitwoods, walnut, palisander, other woods, partly stained (marquetry veneer); wrought iron,"
20770,Woodwork,Carved oak
20771,Woodwork,Carved walnut
20772,Woodwork-Furniture,Wood covered with gesso and paint
20773,Natural Substances-Leatherwork,"Leather, wood, flannel, and cord"
20774,Woodwork,"Carved oak, originally painted and gilded"
20775,Sculpture,"Walnut, polychromed and gilded"
20776,Horology,"Steel, silver details"
20777,Woodwork-Furniture,"Carved wood, painted and gilded, inlaid with mother-of-pearl"
20778,Ceramics-Porcelain,Tin-glazed soft-paste porcelain
20779,Ceramics-Porcelain,Tin-glazed hard-paste porcelain
20780,Metalwork-Silver,Silver filigree
20781,Woodwork-Furniture,"Marquetry of tulipwood, walnut, padouk, satin-wood, maple, and other woods, partly stained blue, green, and red"
20782,Sculpture-Bronze,"Bronze, dark olive brown patina"
20783,Woodwork-Furniture,Mahogany and oak
20784,Sculpture-Bronze,"Bronze, dark green patina"
20785,Metalwork-Silverplate,"Sheffield plate, fire-gilt; jasperware medallion"
20786,Metalwork-Silverplate,Sheffield plate
20787,Woodwork-Furniture,Applewood
20788,Woodwork-Furniture,Walnut (?)
20789,Woodwork,"Walnut, maple, sycamore and other native woods"
20790,Woodwork,"Wood, stucco, marble, glass"
20791,Woodwork-Furniture,"Wood, partly gilded and painted; marble"
20792,Sculpture-Architectural,Verona marble
20793,Woodwork-Furniture,"Pine (or spruce) inlaid with various woods, bone and ivory"
20794,Natural Substances-Rock Crystal,"Rock crystal, gold, enamel"
20795,Sculpture,"Terracotta, partially glazed and gilded"
20796,Woodwork-Furniture,Walnut?
20797,Woodwork-Furniture,Walnut and apple with slate top
20798,Sculpture,Bust: white marble
20799,Woodwork-Furniture,Satinwood
20800,Woodwork-Furniture,"Carved and gilded oak, marble"
20801,Woodwork-Furniture,Carved and gilded wood
20802,Woodwork-Furniture,"Carved and gilded oak (?), portor marble"
20803,Woodwork,"Oak and lindenwood, carved and painted"
20804,Woodwork,"Oak, painted and gilded"
20805,Woodwork,"Oak, coated with dark greenish paint to resemble bronze"
20806,Woodwork,"Oak, polished"
20807,Woodwork,Carved and painted wood
20808,Woodwork,"Oak, carved"
20809,Woodwork,"Carved oak, traces of old paint"
20810,Woodwork,Carved and painted oak
20811,Woodwork,"Carved oak, originally painted"
20812,Woodwork-Furniture,Carved and gilded wood; velvet upholstery
20813,Woodwork-Furniture,Carved and painted fruitwood; caned back and seat
20814,Woodwork-Furniture,Carved and stained beechwood; caning
20815,Woodwork-Furniture,Carved beechwood (?); caning
20816,Woodwork-Furniture,"Beech wood, painted black; caning"
20817,Woodwork-Furniture,"Carved walnut, Beauvais tapestry upholstery"
20818,Woodwork-Furniture,Carved walnut; Aubusson tapestry upholstery
20819,Woodwork-Furniture,Carved and gilded beechwood
20820,Woodwork-Furniture,Carved beechwood; caning
20821,Woodwork-Furniture,Carved and gilded walnut; red damask upholstery
20822,Woodwork-Furniture,"Carved and painted beech, red damask"
20823,Woodwork-Furniture,Carved and gilded walnut
20824,Woodwork-Furniture,Carved walnut with Aubusson silk and wool tapestry covers
20825,Woodwork-Furniture,"Carved and painted walnut, caning"
20826,Woodwork-Furniture,"Mahogany, gilt bronze, satin-velvet upholstery"
20827,Woodwork-Furniture,"Carved and painted beechwood, upholstered in green morocco"
20828,Woodwork-Furniture,Carved and painted walnut; silk needlework upholstery
20829,Woodwork-Furniture,Carved and gilded oak; original silk-velvet upholstery and gold trim
20830,Woodwork-Furniture,Carved and gilded beechwood; Beauvais tapestry upholstery
20831,Woodwork-Furniture,Carved and gilded walnut; silk brocade upholstery
20832,Woodwork-Furniture,Carved and gilded beechwood; cut velvet upholstery
20833,Woodwork-Furniture,"Carved walnut, Aubusson tapestry cover"
20834,Woodwork-Furniture,Carved beechwood
20835,Woodwork-Furniture,Carved pearwood; caning
20836,Woodwork-Furniture,Carved walnut frame; cross-stitch embroidery
20837,Woodwork,"Lindenwood, gilt"
20838,Sculpture-Architectural,Rance de Flandres marble
20839,Woodwork,"Carved oak, partly painted"
20840,Woodwork,"Oak, wax-polished"
20841,Woodwork,"Oak (?), wax-polished"
20842,Woodwork,"Carved, painted and marbled wood"
20843,Woodwork,"Carved wood, painted white"
20844,Woodwork,Carved and partly stripped wood
20845,Woodwork,Limewood
20846,Metalwork-Iron,"Iron, partly gilt"
20847,Woodwork,"Wood, carved and gilt on a buff ground"
20848,Woodwork,"Carved wood, painted to imitate marble, gilded capital"
20849,Woodwork,"Wood, carved and painted green"
20850,Woodwork-Furniture,Carved and gilded beech; silk upholstery (not original)
20851,Woodwork-Furniture,Carved and gilded walnut; gold brocaded silk (not original)
20852,Woodwork,"Carved wood, old gilding on buff ground"
20853,Woodwork-Furniture,"Carved, painted and gilded beech"
20854,Woodwork-Furniture,Carved and gilded beechwood; needlework upholstery
20855,Woodwork-Furniture,Carved walnut; brocatelle upholstery
20856,Woodwork,"Wood, carved and gilded"
20857,Woodwork,"Wood, painted white and gilded"
20858,Woodwork,Carved and stripped oak
20859,Woodwork-Furniture,Carved and gilded beechwood; red damask (not original to the frame)
20860,Woodwork-Furniture,"Carved walnut, velvet cover"
20861,Woodwork-Furniture,Carved and painted gray fruitwood
20862,Woodwork,"Oak, wax-polished; medallion painted white on blue"
20863,Woodwork,"Wood, carved and gilt"
20864,Woodwork,"Walnut (?), painted and gilt"
20865,Woodwork,"Oak, painted"
20866,Woodwork,"Carved oak, with old gilding"
20867,Paintings-Decorative,"Oil on canvas; frame, wood"
20868,Woodwork,"Wood, carved, painted and gilded"
20869,Woodwork-Furniture,Oak?
20870,Woodwork,"Carved, painted and gilded oak"
20871,Woodwork,"Carved, gilded and painted wood"
20872,Woodwork,Oak carved and painted gray
20873,Paintings-Decorative,Oil on canvas; oak
20874,Woodwork,"Wood, painted grey"
20875,Woodwork,"Wood, gilt ornament on green ground"
20876,Woodwork,"Wood, gilt on grey ground"
20877,Woodwork,"Wood, painted and gilt"
20878,Woodwork,"Wood, traces of paint and gilding"
20879,Woodwork-Furniture,"Carved and gilded walnut, marble top"
20880,Woodwork-Furniture,Carved and gilded oak; fleur-de-pêche marble
20881,Woodwork-Furniture,Carved and painted oak; marble
20882,Woodwork-Furniture,"Carved, painted and gilded oak; marble"
20883,Woodwork-Furniture,"Carved, painted and gilded oak; marble top"
20884,Woodwork-Furniture,"Carved and gilded walnut and oak, Carrara marble"
20885,Woodwork-Furniture,"Carved and gilded oak, marble top"
20886,Woodwork-Furniture,Carved oak; marble
20887,Woodwork-Furniture,Carved and gilded wood; marble
20888,Woodwork-Furniture,Carved and gilded oak; marble
20889,Woodwork-Furniture,Gilded walnut
20890,Woodwork-Furniture,"Oak, gilt"
20891,Woodwork,"Elm, carved and gilded"
20892,Sculpture,"Plaster, carved and gilded wood"
20893,Woodwork-Furniture,Carved wood (walnut?)
20894,Woodwork-Furniture,"Carved and gilded wood, marble"
20895,Woodwork-Furniture,Carved and painted gray wood; marble top
20896,Woodwork-Furniture,"Marbleized wood, marble top"
20897,Woodwork-Furniture,Carved and stripped wood; marble
20898,Woodwork,"Wood, painted red"
20899,Woodwork,"Wood, carved and gilt on buff ground"
20900,Woodwork,"Wood, painted gray"
20901,Woodwork,"Wood, painted grey and gilded"
20902,Woodwork,"Oak, stripped"
20903,Woodwork,"Carved wood, painted, stripped"
20904,Woodwork,"Wood, painted"
20905,Woodwork-Furniture,"Wood, stripped"
20906,Woodwork,"Carved, painted and gilded wood"
20907,Woodwork-Furniture,"Walnut (?), carved, painted and gilded"
20908,Paintings-Decorative,"Oil on canvas, painted en grisaille."
20909,Paintings-Decorative,"Oil on canvas, painted en grisaille"
20910,Paintings-Decorative,"Oil on canvas, en grisaille"
20911,Paintings-Decorative,"Canvas
Frame, wood"
20912,Woodwork,"Wood, gilded"
20913,Woodwork,Carved walnut (?)
20914,Woodwork,"Oak, gilded"
20915,Woodwork,Painted and gilded wood
20916,Sculpture,"Limewood (?), traces of gilding"
20917,Sculpture,"Terracotta, painted to resemble bronze"
20918,Woodwork-Furniture,Carved pear (?)
20919,Woodwork-Furniture,Wood with gilt-bronze mounts
20920,Woodwork,"Oak, carved; remnants of gesso and gilding"
20921,Woodwork-Furniture,"Lime wood, carved and painted (?); marble top (?)"
20922,Sculpture-Architectural,"Terracotta, gilded; marble top"
20923,Woodwork-Furniture,Painted composition
20924,Sculpture,"Terracotta, polychrome"
20925,Sculpture,"Lindenwood, traces of gesso"
20926,Sculpture,Stucco and marble
20927,Ceramics-Porcelain-Export,"Hard-paste porcelain, gilt brass"
20928,Woodwork|Paintings-Decorative,"Oil on wood panel, cradled"
20929,Woodwork,"Oak, painted white and gilded"
20930,Woodwork,"Carved, painted, and gilded oak"
20931,Woodwork,"Wood, carved, painted white and gilded"
20932,Paintings-Decorative,"Oil on canvas, grisaille"
20933,Woodwork-Furniture,"Carved, painted green and gilded oak; marble top"
20934,Woodwork-Furniture,Carved and painted oak; white marble top
20935,Woodwork-Furniture,Carved and stained wood
20936,Woodwork,"Carved and originally painted and gilded, oak"
20937,Woodwork-Furniture,"Carved and gilded walnut, red velvet"
20938,Woodwork-Furniture,"Carved beechwood, caning"
20939,Woodwork-Furniture,"Walnut, painted grey; velvet upholstery"
20940,Woodwork-Furniture,"Carved walnut, wax-polished; caning"
20941,Woodwork-Furniture,Carved and gilded beech; wool and silk Aubusson tapestry covers
20942,Woodwork-Furniture,"Carved walnut, wax-polished; embroidered cover"
20943,Woodwork-Furniture,"Carved and gilded beechwood, wool Aubusson tapestry covers"
20944,Metalwork-Gilt Bronze,"Walnut, bronze-gilt"
20945,Metalwork-Gilt Bronze,"Gilt bronze, enamel"
20946,Metalwork-Gilt Bronze,Copper-gilt
20947,Metalwork-Gilt Bronze,Bronze with brown patina
20948,Ceramics-Pottery,Queensware (lead-glazed pottery)
20949,Medals and Plaquettes,Bois durci (pressed sawdust)
20950,Medals and Plaquettes,"Bronze, struck, rectangle"
20951,Medals and Plaquettes,"White metal, struck"
20952,Medals and Plaquettes,"Bronze, struck, brown patina, copper (?)"
20953,Medals and Plaquettes,"Bronze, struck, with loop"
20954,Medals and Plaquettes,"Silver, struck, octagonal"
20955,Medals and Plaquettes,"Bronze (copper), gilt, struck"
20956,Medals and Plaquettes,"Bronze, struck (probably a restrike)"
20957,Medals and Plaquettes,Gold or gilt bronze
20958,Medals and Plaquettes,"Gilt bronze, oval, struck"
20959,Medals and Plaquettes,"Silver, octagonal"
20960,Horology,"Silver, tortoiseshell, coral, enamel"
20961,Ceramics-Pottery,White stoneware
20962,Horology,"Case and bracket: mahogany, with gilded-brass mounts; Dial: silvered brass"
20963,Sculpture-Miniature,Boxwood?
20964,Glass-Stained,"Colored, stained, and enameled glass"
20965,Medals and Plaquettes,"Lead, cast, double"
20966,Sculpture,"Stucco, painted and gilded."
20967,Sculpture,"Terracotta, polychromed and gilded"
20968,Metalwork-Electrotype,"Copper, plated"
20969,Woodwork-Furniture,Mahogany veneer on walnut
20970,Horology,"Mahogany, bronze"
20971,Glass-Stained,"Glass-stained; pot metal, white glass, vitreous paint, silver stain"
20972,Medals and Plaquettes,"Lead, struck"
20973,Ceramics-Pottery,Salt-glazed stoneware
20974,Ceramics-Pottery,Coarse earthenware
20975,Medals and Plaquettes,"Bronze, oblong"
20976,Medals and Plaquettes,Silvered electrotype
20977,Medals and Plaquettes,Nickel (?)
20978,Medals and Plaquettes,Tin (?)
20979,Sculpture,Painted plaster; painted and gilded wood
20980,Metalwork-Electrotype,Silver gilt on base metal
20981,Metalwork-Electrotype,Agate; silver-gilt mounts
20982,Metalwork-Electrotype,"Yellow metal or copper, repoussé and enamelled"
20983,Ceramics-Pottery,Tin-glazed earthenware with cobalt blue decoration
20984,Metalwork-Electrotype,Iron chased and parcel gilt
20985,Metalwork-Electrotype,"Copper, stamped and washed with silver"
20986,Ceramics-Pottery,Glazed and slip-decorated earthenware
20987,Natural Substances-Leatherwork,"Stamped, gilded and painted leather"
20988,Ceramics-Pottery,"Terra cotta, lead glazed"
20989,Ceramics-Pottery,Terracotta with black glaze
20990,Medals and Plaquettes,"Silver, with traces of gilding; niello, gilt bronze"
20991,Ceramics-Pottery,Tin-glazed earthenware; pewter
20992,Ceramics-Pottery,"Earthenware, pewter"
20993,Textiles-Laces,Needle lace
20994,Woodwork-Furniture,Walnut; straw seat
20995,Ceramics-Pottery,Delftware (tin-glazed earthenware)
20996,Ceramics-Pottery,Tile-glazed earthenware
20997,Medals and Plaquettes,"Bronze, cast; brown patina"
20998,Medals and Plaquettes,"Bronze, struck, olive brown patina"
20999,Natural Substances-Ivory,"Ivory, copper mounts"
21000,Medals and Plaquettes-Reproductions,"Copper, silvered"
21001,Textiles-Laces,Bobbin lace
21002,Sculpture,Serpentine stone
21003,Medals and Plaquettes,Copper gilt (?)
21004,Metalwork-Gilt Bronze,"Gilt bronze, mother-of-pearl"
21005,Ceramics-Pottery,"White clay, unfired"
21006,Natural Substances-Leatherwork,"Leather applied to wood, wrought iron"
21007,Medals and Plaquettes,"Bronze, brown patina, slightly verdigris, traces of gilding"
21008,Medals and Plaquettes,"Bronze, black patina"
21009,Ceramics-Pottery,Porphyry ware
21010,Ceramics-Pottery,White jasper
21011,Metalwork-Electrotype,"Silver on base metal, iron connecting rod"
21012,Metalwork-Electrotype,Silver on base metall
21013,Metalwork-Electrotype,"Silver on base metal, ivory handle"
21014,Metalwork-Silver In Combination,"Coconut, silver"
21015,Woodwork-Furniture,Ash with oak seat
21016,Sculpture,"Terracotta, painted and partially gilt"
21017,Metalwork-Silverplate,"Sheffield plate, glass"
21018,Metalwork-Silverplate,"Sheffield plate, wood"
21019,Glass,Glass paste; wood frame
21020,Ceramics-Pottery,Basalt ware
21021,Medals and Plaquettes,"Silver, restrike"
21022,Medals and Plaquettes,"Bronze, light brown patina"
21023,Medals and Plaquettes,Gilt bronze (?)
21024,Ceramics-Pottery,Staffordshire printed ware
21025,Ceramics-Pottery,"Earthenware, with dark brown glaze"
21026,Ceramics-Pottery,"Tin-glazed earthenware, pewter"
21027,Ceramics-Pottery,"Stoneware, pewter"
21028,Ceramics-Pottery,Stoneware; pewter
21029,Glass,Milk glass
21030,Ceramics-Pottery,Green-glazed earthenware
21031,Ceramics-Pottery,Faience (tin-glazedearthenware)
21032,Ceramics-Pottery,Black basalt ware
21033,Metalwork-Brass,"Brass, blackened"
21034,Metalwork-Silver In Combination,Iron and silver
21035,Metalwork-Steel,Steel (?)
21036,Metalwork-Iron,"Wrought iron, traces of gilt"
21037,Metalwork-Iron,Iron; brass or bronze
21038,Sculpture-Bronze,"Bronze, wood base"
21039,Metalwork-Gold and Platinum,"Turquoise, enamel, gold"
21040,Ceramics-Pottery,"Jasperware, gold"
21041,Sculpture-Miniature,"Wax, colored"
21042,Sculpture-Miniature,"Wax, partially painted obverse"
21043,Woodwork-Furniture,"Ash, velvet"
21044,Woodwork-Furniture,Walnut and cane
21045,Woodwork-Furniture,"Carved and gilded walnut, with crimson and gold silk cannelé fabric (not original)"
21046,Woodwork-Furniture,"Walnut, gilded; velvet"
21047,Papier Mâché,"Papier-mâché, black painted and gilded, inlaid with mother-of-pearl, gilt wooden handle
"
21048,Enamels-Painted,Enamel on copper; brass
21049,Metalwork-Base Metal,"Latten, tinned"
21050,Ceramics-Pottery,"Solid agateware, glazed"
21051,Ceramics-Porcelain,Soft-paste biscuit porcelain
21052,Ceramics-Pottery,Faience (tin-glazed earthenware); pewter
21053,Woodwork-Furniture,Gesso on wood (pastiglia)
21054,Metal,"Boxwood, feathers, gold, enamel"
21055,Ceramics-Pottery,Salt-glazed stoneware; pewter
21056,Woodwork-Furniture,"Carved, painted and gilded beechwood"
21057,Woodwork,"Wood (pine?), Britannia metal"
21058,Ceramics-Pottery,Tortoiseshell ware
21059,Woodwork-Furniture,"Walnut, veneered, gilt-gesso"
21060,Woodwork-Furniture,Mahogany and boxwood
21061,Sculpture-Bronze,"Bronze, brown patina, on base of yellow marble with grey veining"
21062,Metalwork-Brass,"Brass, hand-beaten"
21063,Ceramics-Porcelain,Bone china
21064,Ceramics-Pottery,"Lustered, silver and copper"
21065,Natural Substances,Lacquer; pewter
21066,Glass,"Glass, mahogany, brass"
21067,Glass,"Oak, glass"
21068,Woodwork-Furniture,"Walnut, holly, and other woods"
21069,Woodwork-Furniture,Ash (?)
21070,Glass-Stained,Colorless and pot-metal glass with vitreous paint
21071,Sculpture,Painted and partially gilt terracotta
21072,Glass,Glass rod mosaic
21073,Paper,"Rolled cardboard, in frame"
